QtyShipped,UnitPrice,LineTotal,InvoiceNo,PartDesc,PartNo,DelTicketNo,Revision,PONum,BillingDet_ID,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
1,0,0,SCC_39475,"4175A 5'1"" W12X14",BEAM,39475,NULL,18284 (Load #8),SCC_145449,980,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39475,4178A 4' W12X14,BEAM,39475,NULL,18284 (Load #8),SCC_145450,981,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39475,"4179A 2'11"" W12X14",BEAM,39475,NULL,18284 (Load #8),SCC_145451,982,Y,36:07.7,SCC_BillingDet.csv,NULL
106,0,0,SCC_39475,"4622A 3"" X .25""",PLATES,39475,NULL,18284 (Load #8),SCC_145452,983,Y,36:07.7,SCC_BillingDet.csv,NULL
60,0,0,SCC_39475,"4623A 4.5"" X .25""",PLATES,39475,NULL,18284 (Load #8),SCC_145453,984,Y,36:07.7,SCC_BillingDet.csv,NULL
75,0,0,SCC_39475,"4625A 2"" X .25""",PLATES,39475,NULL,18284 (Load #8),SCC_145454,985,Y,36:07.7,SCC_BillingDet.csv,NULL
6,0,0,SCC_39475,"4954A 3"" X .25""",PLATES,39475,NULL,18284 (Load #8),SCC_145455,986,Y,36:07.7,SCC_BillingDet.csv,NULL
1,7642,7642,SCC_39475,NULL,CHARGE,39475,NULL,18284 (Load #8),SCC_145456,987,Y,36:07.7,SCC_BillingDet.csv,NULL
31,0,0,SCC_39476,4275A HSS 3 X 3 X 3/10  1' 0,TUBE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145457,988,Y,36:07.7,SCC_BillingDet.csv,NULL
4,0,0,SCC_39476,4300A L4 X 4 X 1/4 8' 1 3/8,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145458,989,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4301A L4 X 4 X 1/4 7' 11/16,ANGEL,39476,NULL,JOB# 18284 (LOAD 9),SCC_145459,990,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4302A L4 X 4 X 1/4 3' 10 1/2,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145460,991,Y,36:07.7,SCC_BillingDet.csv,NULL
8,0,0,SCC_39476,4303A L4 X 4 X 1/4 2' 10 3/4,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145461,992,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39476,4304A L4 X 4 X 1/4 33' 10 1/2,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145462,993,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4306A L4 X 4 X 1/4 8' 1 3/8,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145463,994,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39476,4307A L4 X 4 X 1/4 2' 10 11/16,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145464,995,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4310A L4 X 4 X 1/4 2'10 11/16,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145465,996,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4311A L4 X 4 X 1/4 7' 4 7/5,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145466,997,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4313A L4 X 4 X 1/4 2' 7 1/4,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145467,998,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4333A L4 X 4 X 1/4 3' 9 /2,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145468,999,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39476,4502A PL 1/4 8X 1/16 8' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145469,1000,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39476,4503A L4 X 4 X 1/4 7' 5,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145470,1001,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39476,4504A L4 X 4 X 4 X 1/4 7' 8 1/16,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145471,1002,Y,36:07.7,SCC_BillingDet.csv,NULL
42,0,0,SCC_39476,4516A PL 1/4 X 8/16 8' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145472,1003,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4517A PL 1/4 X  8 1/16 3' 9 3/8,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145473,1004,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39476,4519A PL1/4 X 8 1/16 4' 6,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145474,1005,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4521A PL 1/4 X 8 1/16 16' 0 3/8,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145475,1006,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4522A PL 1/4 X 9 1/16 1' 12 1/2,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145476,1007,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39476,4525A PL 1/4 X 8 5/10 1' 1,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145477,1008,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,"4529A PL 1/4 X 9 1/10 3' 10 7/16""",PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145478,1009,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4530A PL 1/4 X 8 1/16 8' 0 1/8,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145479,1010,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4532A PL 1/4 X 8 1/16 3' 4 1/2,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145480,1011,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4533A PL 1/4 X 8 1/16  7' 10,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145481,1012,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4534A PL 1/4 X 8 1/16 6' 2,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145482,1013,Y,36:07.7,SCC_BillingDet.csv,NULL
5,0,0,SCC_39476,4535A PL 1/4 X 8 1/16 5' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145483,1014,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4537A PL 1/4 X 8 1/16 4' 0 3/4,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145484,1015,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4538A PL 1/4 X 8 1/16 4' 10 3/8,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145485,1016,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4539A PL 1/4 X 8 1/16 4' 10 1/2,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145486,1017,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4540A PL 1/4 X 8 1/16 5' 5 1/4,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145487,1018,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4541A PL 1/4 X 8 1/16 7' 11 1/4,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145488,1019,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4544A PL 1/4 X 8 1/16 5' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145489,1020,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4554A PL 1/4 X 16  9/16 1' 10 7/16,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145490,1021,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4564A PL1/8 X 4 2' 5,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145491,1022,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4568A L4 X 4 X 1/4 8' 4 1/8,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145492,1023,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4582A PL 1/8 X 4 8'0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145493,1024,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4624A PL 1/4 X 2 1' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145494,1025,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4629A PL 1/2 X 14 8' 8,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145495,1026,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4649A PL 1/4 X 12 3/16 2' 4 3/16,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145496,1027,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4650 L4 X 4 X 1/4 8' 10 1/4,ANGLE,39476,,JOB# 18284 (LOAD 9),SCC_145497,1028,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4651A 14 X 4 X 1/4 10' 0 7/8,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145498,1029,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39476,"4669A L3 X 3 X 1/4 1' 10""",ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145499,1030,Y,36:07.7,SCC_BillingDet.csv,NULL
19,0,0,SCC_39476,4670A L3 X 3 X 1/4 3' 6,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145500,1031,Y,36:07.7,SCC_BillingDet.csv,NULL
21,0,0,SCC_39476,4671A L3 X 3 X 1/4 3' 6,ANGLE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145501,1032,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39476,4685A PL 1/4 X 6 1/4  1' 0,PLATE,39476,NULL,JOB# 18284 (LOAD 9),SCC_145502,1033,Y,36:07.7,SCC_BillingDet.csv,NULL
50,0,0,SCC_39478,"7"" diameter x 40' steel pipe",PIPE,39478,NULL,49138,SCC_145503,1034,Y,36:07.7,SCC_BillingDet.csv,NULL
1,771.25,771.25,SCC_39478,NULL,CHARGE,39478,NULL,49138,SCC_145504,1035,Y,36:07.7,SCC_BillingDet.csv,NULL
1,-32900,-32900,SCC_39544CR,"Credit for Invoices 39439, 39441, 39466, 39467, 39470 to be combined all on one inovice",CREDIT,NULL,NULL,DC-2018-1,SCC_145505,1036,Y,36:07.7,SCC_BillingDet.csv,NULL
66,350,23100,SCC_39545-MJ,NULL,POLES,NULL,NULL,DC-2018-1,SCC_145506,1037,Y,36:07.7,SCC_BillingDet.csv,NULL
29,280,8120,SCC_39545-MJ,NULL,POLES,NULL,NULL,DC-2018-1,SCC_145507,1038,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39479,Bag of Blast Media 2 Tons,BLAST MEDIA,39479,NULL,,SCC_145508,1039,Y,36:07.7,SCC_BillingDet.csv,NULL
1,600,600,SCC_39479,NULL,CHARGE,39479,NULL,,SCC_145509,1040,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4247A W21 X 44  35'-3 3/4,BEAM,39488,NULL,18284 Load11 Part2,SCC_145510,1041,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4248A W21 X 44  34'-5 9/10,BEAM,39488,NULL,18284 Load11 Part2,SCC_145511,1042,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4249A W21 X 44  33'-4 9/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145512,1043,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4250A W21 X 44  45'-3 7/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145513,1044,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4251A W21 X 44  44'-8 1/4,BEAM,39488,NULL,18284 Load11 Part2,SCC_145514,1045,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4252A W21 X 44  35'-7 5/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145515,1046,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4254A W21 X 44  35'-2 13/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145516,1047,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4255A W21 X 44  9'-8 5/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145517,1048,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4256A W21 X 44  33'-6 7/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145518,1049,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4257A W21 X 44  31'-3 7/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145519,1050,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4259A W21 X 44  39'-7 9/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145520,1051,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4260A W21 X 44  37'-11 1/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145521,1052,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4261A W10 X 12  7'-11 3/4,BEAM,39488,NULL,18284 Load11 Part2,SCC_145522,1053,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4263A W21 X 44  27'-11 11/16,BEAM,39488,NULL,18284 Load11 Part2,SCC_145523,1054,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39488,4264A W10 X 12  5'-7 7/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145524,1055,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4266A W10 X 12  3'-1 5/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145525,1056,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4267A W21 X 44  20'-6 3/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145526,1057,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4268A W21 X 44  3'-5,BEAM,39488,NULL,18284 Load11 Part2,SCC_145527,1058,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4269A W21 X 44  28'-7 7/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145528,1059,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4270A W10 X 12  16'-5 3/4,BEAM,39488,NULL,18284 Load11 Part2,SCC_145529,1060,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4271A W10 X 12  16'-1 3/8,BEAM,39488,NULL,18284 Load11 Part2,SCC_145530,1061,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4279A HSS12 X 4 X 1/4  5'-4 3/8,TUBE,39488,,18284 Load11 Part2,SCC_145531,1062,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4280A HSS12 X 4 X 1/4  3'-6 1/2,TUBE,39488,,18284 Load11 Part2,SCC_145532,1063,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4281A HSS12 X 4 X 1/4  8'-3 3/8,TUBE,39488,,18284 Load11 Part2,SCC_145533,1064,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4282A HSS12 X 4 X 1/4  11'-1/2,TUBE,39488,,18284 Load11 Part2,SCC_145534,1065,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39488,4283A HSS12 X 4 X 1/4  12'-10 7/8,TUBE,39488,,18284 Load11 Part2,SCC_145535,1066,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4284A HSS5 X 5 X 1/4  12'-10 7/8,TUBE,39488,,18284 Load11 Part2,SCC_145536,1067,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4285A HSS12 X 4 X 1/4  12'-10 7/8,TUBE,39488,,18284 Load11 Part2,SCC_145537,1068,Y,36:07.7,SCC_BillingDet.csv,NULL
4,0,0,SCC_39488,4289A HSS12 X 4 X 1/4  10'-9 3/8,TUBE,39488,,18284 Load11 Part2,SCC_145538,1069,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4290A HSS12 X 4 X 1/4  18'-10 1/4,TUBE,39488,,18284 Load11 Part2,SCC_145539,1070,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4291A HSS12 X 4 X 1/4  4'-5 5/16,TUBE,39488,,18284 Load11 Part2,SCC_145540,1071,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4314A L4 X 4 1/4  2'-11 5/16,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145541,1072,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39488,4317A L4 X 4 1/4  5'-8 11/16,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145542,1073,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4318A L4 X 4 1/4  9'-3 1/8,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145543,1074,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4324A L4 X 4 1/4  2'-10 3/16,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145544,1075,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4335A L6 X 6 3/8  2'-3 5/8,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145545,1076,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39488,4515A L6 X 6 3/8  2'-3 5/8,ANGLE,39488,NULL,18284 Load11 Part2,SCC_145546,1077,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4115A W14 X 26  14'-2,BEAM,39487,NULL,18284 Load11 Part1,SCC_145547,1078,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4116A W24 X 55  27'-7 7/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145548,1079,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4117A W24 X 55  26'-1/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145549,1080,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4119A W21 X 44  19'-4 7/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145550,1081,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4120A W21 X 44  19'-4 5/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145551,1082,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4121A W21 X 44  9'-5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145552,1083,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4182A W14 X 26  10'-10.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145553,1084,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4183A W12 X 14  7'-8.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145554,1085,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4188A W12 X 14  7'-5 5/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145555,1086,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4190A W12 X 14  4'-4 5/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145556,1087,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_39487,4192A W12 X 14  7'-8.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145557,1088,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4193A W21 X 44  35'-9 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145558,1089,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4194A W21 X 44  35'-9 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145559,1090,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4195A W21 X 44  35'-9 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145560,1091,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4196A W21 X 44  35'-9 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145561,1092,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4197A W21 X 44  35'-9 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145562,1093,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4198A W21 X 44  35'-9.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145563,1094,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4199A W21 X 44  35'-9.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145564,1095,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39487,4202A W12 X 14  7'-3 5/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145565,1096,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4204A W14 X 26  23'-8 3/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145566,1097,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4208A W12 X 26  12'-10 3/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145567,1098,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4211A W10 X 12  7'-11 3/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145568,1099,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4212A W10 X 12  9'-10 5/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145569,1100,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4216A W12 X 14  5'-3 1/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145570,1101,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4217A W12 X 14  6'-5 13/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145571,1102,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4218A W12 X 16  11'-9 3/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145572,1103,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4220A W12 X 16  10'-8 7/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145573,1104,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4223A W12 X 16  14'-5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145574,1105,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4224A W14 X 16  8'-3 9/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145575,1106,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4225A W14 X 16  9'-1 3/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145576,1107,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4226A W14 X 26  10',BEAM,39487,NULL,18284 Load11 Part1,SCC_145577,1108,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39487,4227A W14 X 14  7'-8.5,BEAM,39487,NULL,18284 Load11 Part1,SCC_145578,1109,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4229A W14 X 26  10'-10 1/4,BEAM,39487,NULL,18284 Load11 Part1,SCC_145579,1110,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4230A W14 X 26  11'-8 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145580,1111,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4231A W14 X 26  12'-9,BEAM,39487,NULL,18284 Load11 Part1,SCC_145581,1112,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4232A W14 X 26  13'-8 7/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145582,1113,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4234A W14 X 26  16'-7 11/16,BEAM,39487,NULL,18284 Load11 Part1,SCC_145583,1114,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4236A W12 X 16  13'-11 1/8,BEAM,39487,NULL,18284 Load11 Part1,SCC_145584,1115,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39487,4242A W12 X 14  4'-6 1/2,BEAM,39487,NULL,18284 Load11 Part1,SCC_145585,1116,Y,36:07.7,SCC_BillingDet.csv,NULL
1,16043.3,16043.3,SCC_39487,NULL,CHARGE,39487,NULL,18284 Load11 Part1,SCC_145586,1117,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4542A PL1/4X8 1/16  4'-11.5,PLATE,39486,NULL,18284 Load 11,SCC_145587,1118,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_39486,4543A PL1/4X8 1/16  8'-0,PLATE,39486,NULL,18284 Load 11,SCC_145588,1119,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4545A PL1/4X8 1/16  3'-5 5/8,PLATE,39486,NULL,18284 Load 11,SCC_145589,1120,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4546A PL1/4X8 1/16  2'-10.5,PLATE,39486,NULL,18284 Load 11,SCC_145590,1121,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4547A PL1/4X8 1/16  6'-7 7/8,PLATE,39486,NULL,18284 Load 11,SCC_145591,1122,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4548A PL1/4X8 1/16  6'-8,PLATE,39486,NULL,18284 Load 11,SCC_145592,1123,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4549A PL1/4X8 1/16  4'-7 3/4,PLATE,39486,NULL,18284 Load 11,SCC_145593,1124,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4552A PL1/4X8 1/16  4'-9.5,PLATE,39486,NULL,18284 Load 11,SCC_145594,1125,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4555A PL1/4X8 1/16  2'-11 3/8,PLATE,39486,NULL,18284 Load 11,SCC_145595,1126,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_39486,4556A PL1/4X11.5  1'-1,PLATE,39486,NULL,18284 Load 11,SCC_145596,1127,Y,36:07.7,SCC_BillingDet.csv,NULL
